rs2951186	0.396755	2.24626,2.36101,0,2.17599
rs62177824	0.225648	0,-0.0459614,-0.0206047,-0.000623903
rs1607204	-0.201578	0,0.291851,0.158854,-0.119488
rs1607205	0.671994	0,-0.842373,0.0880022,0.238644
rs1589092	1.86462	-0.493344,-0.512245,0,0.428581
rs11685910	2.2472	-0.085268,0,-0.241053,-0.745633
rs11691166	-0.167818	-0.0249905,0.575486,0.20529,0
rs13020171	0.612863	-0.418377,0.0509601,0,-0.691077
rs10184105	0.866208	0,0.0137729,0.972589,0.499282
rs4671468	1.3217	0,0.182552,-0.480116,0.0562647
rs4671469	0.589645	0.181565,0,0.330127,-0.391413
rs2030188	-1.18836	1.253,0,0.303904,0.25096
rs2030189	0.726684	0.148996,0,0.166716,-0.24526
rs2030190	1.00462	-0.162934,-0.130951,0.372622,0
rs12713476	1.17754	0.417264,0.32436,0,1.52457
rs6725694	1.19998	-0.0507225,0,0.0367705,-0.652093
rs10207356	1.08721	0.0449598,0,0.346555,-0.126797
rs10173637	0.423772	0.492687,0.254987,0,0.489985
rs7596446	-1.65955	0.144954,0,0.196507,0.157218
rs7608966	1.25912	-0.291243,0,-0.417681,-0.621903
rs7596580	0.794259	-1.02503,0,-0.0781471,-0.208149
rs2421881	-0.0822831	-0.335792,0,-0.220048,-0.953125
rs4416201	1.5084	-0.00962218,0.306642,0,-0.15191
rs4671470	-1.40545	0,0.0662309,0.549143,0.394751
rs4671471	-0.985062	-0.872834,-0.0678084,0.080083,0
rs11684108	1.51462	0.369106,0,0.070887,-0.0802423
rs12713477	0.918009	-0.510251,0,0.355256,-0.299718
rs6724044	-0.182543	0.288247,-0.126964,-0.133574,0
rs4671472	1.44111	0,-1.08798,-1.48213,-1.07317
rs4671473	-0.633687	0.860513,0.763629,0.980097,0
rs4671474	-0.812563	0,0.656818,-0.0584992,0.278936
rs4671475	1.01562	-0.44933,0.297412,-0.088476,0
rs6545984	2.1626	-0.690232,-0.255341,0,-0.613415
rs6545985	-1.19792	0,0.55808,0.783317,-0.152288
rs4611627	0.664304	-0.308807,-0.436292,0,-0.545247
rs11125957	0.432892	0,0.128094,0.113677,-0.360837
rs4613259	2.93786	0.0557706,0,-0.158855,0.154123
rs6755183	0.105272	-0.548498,0,-0.192242,0.153672
rs6744720	-0.568364	-0.527987,-0.115239,-0.00664014,0
rs6719375	3.04336	0.428584,-0.44038,0,-1.07583
rs6705776	0.194297	0.394099,0,0.113816,0.189601
rs4428008	-1.20287	0.233134,0.577979,0.940718,0
rs4560098	-0.153982	-0.440235,0.473198,0,0.223948
rs2421884	-0.176952	0.636972,0,-0.0151011,0.108419
rs9967684	1.22291	0,-0.97857,-0.390192,-0.562658
rs11691718	1.21191	0,0.520359,0.642829,-0.0348937
rs4671476	0.0898552	0.405181,0,-0.141372,0.121246
rs7591562	-0.00854707	0,-0.168769,-0.118145,0.163818
rs6545986	-0.541801	0.135594,0.32316,0,-0.217269
rs12713478	0.870576	-0.52329,0.859041,0.259725,0
rs6708847	1.31163	-0.657625,0,-0.435623,-0.350095
rs6709115	0.728413	-0.355278,0,-0.0854079,-0.097349
rs12994711	0.753841	0,0.0476811,0.104253,-0.256384
rs11675647	1.8816	0.101369,0,0.525978,-0.0856288
rs6713500	0.669699	-0.581485,-0.277977,0,-0.517247
rs6734468	0.758346	0.0659391,0,0.510131,-0.182611
rs6706180	1.54038	0,0.694623,-0.194081,0.572069
rs6706424	0.056997	0,-0.160153,-0.306081,-0.247587
rs6729132	0.30998	-0.0290141,0.106575,0,-0.573476
rs6714298	0.585078	0,-0.238414,0.401897,-0.399337
rs12623431	0.340726	0.301902,0.641007,0.925132,0
rs4602212	-0.308917	0,0.801431,0.934544,0.523878
rs4632325	1.5997	-0.177741,0,0.272096,0.113411
rs10170829	0.920506	-0.146518,0.147933,0,0.719348
rs10170929	-1.0667	0,0.328206,0.231879,0.492051
rs10183579	0.189168	-0.0972574,0,-0.233867,0.77599
rs1517404	1.00645	0,-0.709773,-0.587322,0.0328117
rs1517402	-0.0660882	-0.573504,-0.219346,-1.60864,0
rs7605113	1.76084	0.301514,0.761091,0,0.329718
rs6545988	0.0302394	0.0158588,0,0.244463,-0.142979
rs6704562	1.94795	-0.0661914,0.342695,0,1.1088
rs6736788	0.567189	0,0.388895,-0.0778394,-0.113107
rs10201254	1.79974	0,0.389446,-0.268869,-0.0114413
rs6708627	-0.232007	-0.241557,-0.18061,0,-0.0855747
rs6737820	1.74776	0,-0.0202975,-0.0957874,-0.14938
rs7570649	2.68011	0.176349,0.914205,0.45144,0
rs6545989	0.142811	0,-0.678374,-0.653436,-0.0960266
rs4671479	-0.321393	-0.685828,0.00225311,-0.888547,0
rs12612773	1.5041	0.205882,0.255944,0,-0.298468
rs4671480	1.24465	-0.625956,-1.63628,0,-0.243204
rs4671481	-0.61097	0.0074182,0.721931,0,0.37008
rs7585640	-0.410513	0,-0.141094,-0.0306258,-0.0548322
rs7558922	-0.94313	-0.127459,-0.0673736,0,-0.327199
rs7585664	0.253727	-0.0298365,0.320246,0.255643,0
rs7599736	-0.325503	0.541791,0,0.674589,0.582806
rs7559137	-0.105996	-0.00621533,0,-0.284774,0.158966
rs6545991	0.217543	0.325415,0.217886,0,-0.441452
rs6711248	1.04051	-0.428665,-0.397512,0,0.130558
rs2421883	2.15372	0,-0.23318,0.100668,-0.253554
rs6755412	0.258348	0.455129,0,0.595541,-0.134375
rs2901578	0.376191	0.0688587,0.414131,0,0.722765
rs4671482	0.836501	0,0.853348,0.524271,0.568818
rs6545992	-0.224718	0.336846,0.477006,0.755823,0
rs6705322	-0.0402258	0.118906,0,0.204665,-0.210826
rs4671483	0.214591	0.305664,-0.0242423,0.532553,0
rs10169292	-0.151389	-0.0348262,0.773532,-0.0927331,0
rs10169209	0.58656	0.181531,0.142249,0,-0.142519
rs12992737	1.61095	-0.273358,0,-0.983528,-0.038506
rs4671484	0.430098	0.0635405,0,0.31449,0.0864572
rs4429457	1.48183	0.391927,-0.515713,0.57928,0
rs4313961	-0.0620922	0.297055,0.47287,0.69049,0
rs4578846	1.00105	-0.504682,0,-0.286229,-0.489495
rs12713484	1.0679	0,0.228811,-0.185845,-0.337846
rs12713485	-0.588592	-0.180369,0.17402,0,-0.130772
rs2421882	0.481019	0.0699583,0.30912,0.111226,0
rs4671485	-0.403588	0.430873,0,0.623223,0.138128
rs12713486	-0.244788	0.292893,0.290578,0.493615,0
rs13021322	0.389733	-0.392798,0,-0.175037,-0.525052
rs1356389	-0.310806	0,0.195917,0.230209,0.192419
rs11125965	2.93691	1.39566,0,0.00959353,-0.223306
rs11691192	1.30982	-0.173496,0,0.321216,-0.0143462
rs11685941	0.78522	-0.130814,0.562991,0,0.35833
rs11686044	0.721405	0.111835,0.207133,0,-0.269036
rs11691357	1.28994	-0.3388,0.0204598,0,-0.474367
rs7561802	0.414841	-0.693885,-0.23224,-0.304978,0
rs6545997	-0.902075	0.962742,0,2.03513,0.76326
rs11687645	1.14361	0,0.753119,1.21644,0.803318
rs6714139	-0.0409365	-0.113663,-0.304529,-0.157417,0
rs4353635	1.13504	-0.161943,0,-0.0754039,-0.0819773
rs12623618	0.315743	-0.045637,-0.300517,-0.165612,0
rs6757463	0.756763	0,-1.01363,0.62773,-0.137494
rs6757487	-0.217381	0.662721,0.884362,0,0.462283
rs6728844	1.7843	-0.51716,-0.0494925,0,-0.399564
rs7567088	-0.702235	0.00540605,0,-0.163518,-0.419312
rs7567098	0.692777	-0.293235,0,-0.513137,0.1303
rs7582434	0.288584	0.317622,0.0537981,0,0.215821
rs4671486	-0.0175777	-0.183567,-0.496672,0,-0.968612
rs4671487	-0.198735	1.15651,0.54244,0,-0.091511
rs4671488	1.76122	0.181432,0.130856,0.309093,0
rs6744815	0.0541248	0.194524,0.000694183,0,0.253241
rs6717060	0.760232	0,-0.220889,0.611427,-0.681103
rs13034725	0.0249853	0.26955,0.509485,0.742468,0
rs11897015	0.496077	-0.262314,-0.230939,-0.147609,0
rs10209822	0.125547	0.0221398,0.0649628,0,0.368069
rs1878507	1.05107	-0.675602,-0.163827,-0.0582892,0
rs1996401	0.586397	-0.172753,0.0794205,0,-0.0345112
rs1517409	1.17385	0.310312,0.123901,0,0.179021
rs2176418	1.33946	0.362061,0,-0.0208412,-0.440292
rs2421885	1.45891	0,-0.340611,-0.804498,-0.217579
rs2176417	1.39694	-0.390195,0,-0.223452,-0.18686
rs1607206	-1.00545	0.495806,0.523706,0.3205,0
rs2421886	1.12353	0.448598,0,0.261336,-0.38059
rs908622	0.583155	-0.207714,0,0.274883,-0.234081
rs1607207	1.58892	0,0.133464,-0.351791,0.0635935
rs6546000	0.55366	0.0597584,-0.0605445,0,0.216058
rs6714258	0.869129	-0.304516,-0.467839,0,-0.395195
rs6718198	1.45192	-0.953689,-0.459531,-0.465151,0
rs11125967	-0.542981	0.914385,1.18378,0,0.673999
rs12988024	0.194683	0,0.307015,-0.05042,0.230627
rs12713488	1.56169	-0.79818,0,-0.145445,-0.240622
rs1568175	0.176571	1.12412,0,1.27347,0.749977
rs2176416	-1.5373	-0.252091,0.288352,0,-0.633067
rs1829259	1.35135	-0.42024,-0.431108,-0.510262,0
rs11883730	1.28191	0.179081,0.0308837,0.643732,0
rs11894445	-0.939652	0.783493,1.17137,0,0.912736
rs12988058	0.900955	-0.382117,0,0.231895,0.00608644
rs7355671	-0.334696	0.824227,0.304209,-0.0025697,0
rs1922421	0.486494	0,-0.128026,0.065621,-0.381168
rs1922422	-0.89899	-0.278999,0.13052,-1.39763,0
rs6546001	-0.384288	-0.114985,0.0418741,0,-0.142621
rs7355552	1.35265	-0.0779381,0.238412,0.444902,0
rs4671492	2.31673	-0.923688,0,-1.01542,-0.346927
rs7558796	0.533814	0,0.454317,-0.120489,0.315867
rs13011799	2.97121	-0.43636,0,-0.293125,-0.903082
rs7571697	0.738175	0.0764946,0.508792,0,-0.0848973
rs10167200	-1.02115	0.184927,-0.238384,0.329666,0
rs10167849	1.67879	0,0.0285313,0.823986,0.402194
rs12713489	-0.086552	0.0922147,0.259236,0.209759,0
rs7556900	0.792182	-0.146742,-0.140931,0.0882455,0
rs11895059	1.60902	-0.355482,-0.149732,0,-0.57582
rs11899999	0.703624	-0.0282117,0.211717,0,0.943409
rs6741817	0.525415	0.0535319,0.123781,0,0.0732949
rs12713490	0.540625	0,0.027173,0.447667,-0.140874
rs13028443	0.362398	0.107514,0.449956,0.258249,0
rs12713491	0.183877	0,0.338221,0.267752,-0.0377723
rs4671494	-0.289597	-0.0669866,0.173683,-0.33625,0
rs2421887	0.513344	-0.00491912,0,0.174462,0.148577
rs2901580	2.36645	-0.177584,0.0370572,-1.20342,0
rs12618974	1.54535	-0.981111,0,-0.0672673,-0.209069
rs12615652	1.11963	-0.173253,0,-0.316375,0.365488
rs4671495	0.860104	-1.03709,-0.652891,-0.90092,0
rs4671496	0.105628	0.16644,0,0.301254,0.61301
rs11682642	0.619279	-1.0846,0,-0.645485,-1.43564
rs2138796	-0.42279	1.01515,-0.160714,0.873124,0
rs10186743	0.760976	-0.0164685,0,0.0108579,0.300847
rs9808380	1.60735	-1.13386,-0.273706,-0.535701,0
rs9808385	0.393961	0,-0.434,-0.0809106,-0.149782
rs10200107	1.18824	0,-0.0813296,-0.107918,-0.0381701
rs10199943	1.52952	-0.267626,-0.485568,0,-0.485056
rs1607202	-1.77208	0.64762,0.0155482,0.422588,0
rs1607201	0.20718	-0.479068,0,-0.201667,0.0590527
rs112675040	0.715727	-0.445736,-0.548401,-0.942414,0
rs2090480	0.816338	-0.192316,-0.432037,0,-0.139174
rs7594087	0.038258	0.585579,0,1.12287,0.869294
rs12713492	-0.946715	-0.564985,0.296288,0,-0.332706
rs4671499	0.619186	-0.443821,0.273914,-0.293121,0
rs10196392	-0.228768	0,0.0888555,0.275521,0.567581
rs10211150	0.614848	-0.489814,-0.239191,0,-0.124622
rs2138795	-0.0619399	0,0.835412,0.472887,0.186864
rs7559982	0.347932	0,-1.68007,-0.330617,0.247686
rs7599208	0.400213	-0.634716,-0.388868,-0.865852,0
rs6751119	-0.144037	0.115579,0.285179,-0.140012,0
rs10427219	0.899333	-0.661197,0,0.0827627,-0.641852
rs7603476	0.226806	0,0.572924,0.399776,0.191641
rs11686590	0.595831	0.013697,0.253951,0,0.115266
rs11681451	0.73983	-0.45667,0,-1.68489,0.402384
rs7588380	-0.975283	0,0.529396,0.236663,0.13343
rs72972361	0.0751331	0,-0.0239323,0.191235,-1.12104
rs1568750	1.31237	-0.290625,-0.068266,-0.763732,0
rs2047134	-0.717188	0.479406,0,0.254499,0.692525
rs12611472	2.08079	-0.106359,0,-0.0942168,-0.40743
rs4674916	-1.18137	0,0.420989,0.546598,0.450708
rs72972378	-0.340025	-0.0979383,0.30877,0,-0.28252
rs11676311	1.11674	0.137087,0.502672,0,-0.0252459
rs6748341	1.10142	0.672794,-0.767357,0,-0.894375
rs4674917	0.533785	0,0.2287,0.172721,-0.363278
rs11685253	0.84973	-0.0595272,0.136737,-0.294647,0
rs11688397	1.24499	0.728088,1.50561,0.611889,0
rs55650048	1.58597	-0.76928,0,0.134216,-0.438799
rs11694987	0.918634	-0.140245,0.690026,0,-0.0435035
rs17480230	-1.03141	0,0.882093,0.492321,0.314072
rs1523919	0.990402	0,0.428105,0.139858,0.209663
rs72972401	0.82309	-0.333376,0,-0.0755296,-0.0616985
rs11687736	-0.95768	0.405133,0.844694,0.751079,0
rs72974203	0.871746	0,0.554007,0.230733,0.349765
rs72974205	-0.37597	-0.00552179,-0.146859,-0.0205648,0
rs16866045	-0.0723746	0,0.500325,-0.245119,0.108583
rs10933068	1.01661	0,1.21157,0.808296,1.00471
rs72974219	-0.240221	0.00851004,0,-0.0881442,0.0983857
rs72974222	0.600533	-0.336396,-0.0407465,-0.866651,0
rs72974238	0.491178	0,0.00972321,0.100173,-0.0467854
rs16825685	1.52312	-0.690699,0.617408,0,0.966013
rs16866061	1.36207	0.156719,-0.347998,0,-0.493889
rs80236857	1.2981	-0.691086,0.167754,0,-0.468441
rs72974260	1.39695	-0.1845,-0.215124,0,0.118175
rs72974263	1.92994	-0.557378,-0.46716,-0.628553,0
rs3768886	1.22964	-0.354489,0,-0.451084,-0.336769
rs72974267	0.823156	-0.736957,0,-0.243511,-0.132433
rs72974269	0.846783	-0.0154569,-0.15575,0.424779,0
rs34345163	0.221589	-0.65909,-0.293312,0,-0.414989
rs111915841	1.49408	-0.287987,0,-0.0375281,-0.150576
rs62263913	1.98491	-0.23624,0,-0.148418,-0.433322
rs62263914	0.553031	0.499093,0.138202,0,0.148029
rs73141547	1.09223	-0.306836,-0.476493,-0.282475,0
rs11928368	1.56911	-0.792357,-0.418011,-0.998316,0
rs55686445	0.860749	1.2264,0,0.39034,0.606109
rs66568921	1.09568	-0.243886,-0.606257,0,-0.391628
rs62263923	1.33013	-0.167378,0.14016,0,-0.618998
rs62263929	0.42489	-0.398688,0.0135634,0.288699,0
rs9841044	-1.86743	0.616409,0.330528,1.01295,0
rs67219198	0.221082	0,-0.514712,0.199164,0.0978543
rs62261667	0.812264	0.749168,0.109647,0,1.04211
rs12493563	-0.536389	0.766026,-0.103627,0.657667,0
rs12493621	0.578556	0.383003,0,0.248198,-0.232473
rs9824301	-0.678129	-0.227134,0,-0.53988,0.974244
rs9866968	-0.809933	0,0.0638854,-0.401919,0.0478806
rs6765645	-0.235595	-0.219669,0.410044,0,0.112788
rs35623690	0.615171	-0.985333,0,-0.554362,-0.00910579
rs11915747	-1.25756	1.58469,1.39683,0,1.42405
rs9876664	0.113235	0.0230278,-1.29927,-0.340775,0
rs2325036	0.0995044	0.0105865,0,0.251077,-0.738539
rs6549055	0.244674	-0.866125,-0.543556,0,-0.153765
rs9836755	-2	0,0.505552,0.425696,0.040327
rs74955449	-1.35809	0.694954,0.266189,0.442277,0
rs2875529	0.41159	0.212435,0.171438,0,-0.467354
rs10865612	1.45815	-0.511558,0,0.470444,0.608289
rs61439785	0.732687	-0.272236,-0.0668135,0,0.0153642
rs58382609	-0.246234	0.345126,0.43357,0,0.417849
rs11127908	0.946392	-0.318734,0,-0.0340126,-0.480232
rs7431895	2.91733	0.0574846,0,0.165614,-0.0883573
rs17023377	0.220503	-0.0382921,0.192676,-0.0676094,0
rs60732670	1.90869	-0.464456,0,-0.598111,-0.165867
rs12631564	1.42575	0,0.557674,0.487932,0.665988
rs11714569	0.529424	-0.0901756,0,-0.38182,-0.389174
rs6549058	-0.279499	-0.883981,0,-0.443396,-0.738991
rs11914525	0.7898	-0.251972,-0.417488,0,0.0457934
rs11926422	1.75727	-0.867509,-0.635289,0,-0.669258
rs62261721	-0.471578	0.329547,0.364604,0,0.0505376
rs3902500	0.56693	0,0.623552,0.160727,0.221008
rs12495178	0.182075	-0.503527,0,-0.217912,0.239377
rs3916054	0.744649	-0.653554,0,-0.266487,0.382902
rs55782528	0.613956	0,0.116091,-0.00580279,-0.281769
rs7629375	-0.242352	0,0.978189,0.122997,-0.64716
rs6787851	0.674866	0.25768,0.346181,0.402167,0
rs7613695	-0.278109	0.624619,1.0864,-0.137004,0
rs55776605	0.251496	-0.512528,0.494404,0,0.176112
rs7644190	0.255451	-1.06886,0,-0.77238,-0.333805
rs35780153	2.7308	-0.255823,0.155689,0.15904,0
rs6600769	-0.319446	0,0.388685,0.72549,0.335671
rs10026792	2.54202	0,0.0497465,-0.238971,-0.326405
rs76853706	-0.310154	0.119479,0,0.093239,0.0937554
rs58115360	0.902746	-1.105,-0.00970892,-0.743446,0
rs17833172	0.169497	0,0.950515,0.791795,-0.0299063
rs17833250	0.654424	0.185043,0,0.246541,-0.351864
rs2032470	0.27029	0.0928743,-0.658927,0,-0.0678907
rs624833	0.768269	0.759265,0.666134,0,0.199595
rs80258568	2.08428	-0.199709,-0.376347,0,-0.797539
rs59150074	0.774555	-0.214757,-0.0979379,0,-0.0174474
rs79054532	0.166646	0.279197,0.345669,0.288372,0
rs55927173	-0.267522	0,0.356329,0.173862,-0.503478
rs7678161	-0.765522	0.561217,0.543844,1.49467,0
rs77764848	-0.181712	-0.257983,-0.184773,-0.110036,0
rs17833981	1.15866	0.107118,0,-0.160252,-0.383832
rs12649553	0.897356	0,0.184694,0.23284,-0.355717
rs17834203	-0.263041	0,0.299331,-0.173072,0.450127
rs16843589	1.49948	0,-0.0879984,0.157459,-0.244229
rs1014947	0.546834	0.418698,0.362208,0.0705041,0
rs3021131	-0.318228	0,0.0787993,0.414691,0.0572633
rs12643323	1.04142	0,-0.420833,-0.64877,-1.03735
rs12647647	0.455201	0,0.269883,-0.0979238,-0.310097
rs12647713	0.626176	0.175541,0,0.0821887,-0.180698
rs2471345	2.21137	0.0638547,0.224031,0,0.231106
rs16843603	1.58966	-0.722017,0,-0.311785,-0.0752777
rs55754437	1.36682	-0.289194,-0.162341,-0.0680611,0
rs2032463	1.49236	-0.45218,0,-0.526534,-0.721006
rs12502773	1.45933	0.140934,0,-0.589408,-0.483528
rs57191180	0.00696933	-0.203507,0,0.0858508,-0.149709
rs1475976	1.36067	-0.144154,0.0828966,0,-0.127095
rs2185886	1.78259	0.151126,0,-0.195756,0.199101
rs2488815	-1.21787	-0.587548,0.752886,-0.129236,0
rs2960308	-0.210094	0,0.510261,0.443535,0.137533
rs12504022	1.41362	1.40582,0.000347024,1.59775,0
rs12500735	2.09398	0.275512,0.448229,0,-0.178825
rs6834738	1.159	0,-0.351065,-0.555665,-0.366911
rs13146104	2.4983	0,0.642012,0.188915,0.0868225
rs7679865	3.47359	-2.23445,0,-2.34633,-1.6825
rs1419044	1.69856	0,0.150343,0.119895,-0.556162
rs2471326	0.623374	0,0.572499,0.440488,-0.327196
rs2471327	1.70987	0,-0.802624,-0.097147,-0.263572
rs2471328	2.39294	0,-0.195105,-0.55306,-0.624331
rs2342295	0.32906	0,0.233043,0.362886,0.551406
rs76694908	-0.531565	0.4681,0.349254,0.342455,0
rs880991	1.39573	0,0.331408,0.405516,-0.613859
rs11780471	-0.219369	0,-1.11297,-0.176122,-0.663467
rs78875955	2.47817	0.0332719,-0.813056,-0.0805401,0
rs72477506	1.05305	-0.587793,0.104411,0.0267273,0
rs8082191	-1.25206	-0.0426163,0.215275,0.00470239,0
rs453720	0.313551	-0.0885766,0,0.179264,-0.341495
rs377996	1.34458	-0.131993,0.000342933,-1.40493,0
rs396996	0.636673	0,-0.0284229,0.380968,0.168891
rs387627	1.86015	-0.403713,-0.312833,-0.627672,0
rs373614	-2.52406	0.160284,0.627335,0,0.843124
rs389265	0.42116	-0.375276,0,0.160323,-0.509577
rs364348	1.19464	0,0.365452,0.0650454,-0.122616
rs396316	2.75063	0.296604,0.709333,0.553351,0
rs395077	0.376717	0,-0.267512,-0.319292,1.29439
rs396025	1.05508	0,1.43018,0.545944,0.268716
rs447197	0.172727	0,0.650451,0.61352,0.599052
rs444334	-0.150475	0.00474568,0,0.0260734,-0.0688704
rs376929	-0.206347	0.0360005,-0.236985,0,0.43329
rs375241	0.372249	-0.253001,0,0.271005,0.51474
rs9944445	1.06751	-0.134052,0,-0.381555,-0.666734
rs2346686	-0.389655	0.587058,0.329383,0,0.2211
rs417704	1.57028	0.606791,0.0587471,-0.0708957,0
rs11653391	0.815215	-0.0356423,0,-0.209136,-0.145214
rs11080208	0.0607944	0.951928,0,1.3291,0.35765
rs11869680	-0.258955	-0.320161,0.0983541,0,-0.460448
rs9909547	1.56278	0.184049,0.108707,0.580865,0
rs381598	-0.271108	0.620576,0.338804,0.523244,0
rs178590	0.310067	0.0340024,0.185177,0.162789,0
rs319768	1.3346	-0.285397,0.0964232,-0.714178,0
rs319767	-0.960636	0.175671,-0.0165092,0.625843,0
rs7629352	-0.0507947	0.520454,0.0845945,0,-0.242346
rs7610118	-0.439463	-0.0697531,0.596594,0.249834,0
rs4858828	2.34895	0.165812,0.104057,-0.756658,0
rs12493578	-1.83766	1.04011,0,1.28757,1.26278
rs4858831	0.219729	0.602182,0.340383,0.526589,0
rs11928552	0.35581	-0.47371,0,-0.121309,-0.293397
rs10865952	-0.755374	-0.111108,0.815445,0,0.720741
rs12497850	2.2573	0.15915,0.550754,-0.101213,0
rs6788650	-0.144351	0.540082,0,-0.0545721,0.277386
rs6786055	0.097479	-0.161197,-0.0311063,0.0612895,0
rs1352420	2.3731	-0.703871,-1.04559,0,-1.43136
rs6442130	0.835131	-0.14647,-0.705215,0,-0.0297211
rs7616815	0.446627	0.0401373,-0.159868,-0.133906,0
rs7630742	1.18219	-0.57098,0.206648,0,-0.44308
rs11705888	-0.722433	-1.39165,0,-0.25889,0.129768
rs7627404	1.87281	0.425112,0,0.593003,-0.571404
rs7647812	-0.163888	0,0.172806,0.223111,-1.07444
rs7647813	-1.26665	0.432051,0.709585,1.35858,0
rs7373778	1.18304	-0.709671,-0.545086,0,-0.142527
rs7653459	0.27838	-0.183238,-0.489328,0,-0.188426
rs9876848	1.35327	0,0.58167,0.551949,-0.475728
rs11130176	1.75327	-0.132314,0.0525357,0,0.064005
rs9311430	2.00941	-0.265806,-0.525762,0.346499,0
rs9311432	0.764941	0,0.076185,-0.276376,0.021925
rs9682444	1.09413	0.323527,0.0814989,0,0.40762
rs9835307	0.907016	-0.186787,0,0.0178556,-0.101457
rs9311433	1.86889	-0.0194798,0,-0.494009,-0.681193
rs9755490	1.09345	-0.709892,0,-0.646516,-0.108292
rs9681717	1.45612	0.343831,0.0727546,0,0.547975
rs13078308	0.0943499	0.265639,0.165269,0,-0.155565
rs9311434	0.108161	-0.474729,0,0.359799,0.979179
